Timestamp,Date,Intel_Type,Source_ID,District,Location,Content,Reliability,Urgency,Signal_Intensity,Label,Is_Attack_Day
2023-01-11 06:19:00,2023-01-11,PATROL,PTL-WES-247,West Singhbhum,Jareikela,Team reports hostile atmosphere from villagers near Saranda,0.65,HIGH,0.95,TRUE_SIGNAL,True
2023-01-11 14:45:00,2023-01-11,OSINT,SOC-WES-669,West Singhbhum,Tonto,Twitter mentions Maoist movement in Chaibasa district,0.82,HIGH,0.95,TRUE_SIGNAL,True
2023-01-11 17:47:00,2023-01-11,PATROL,QRT-WES-605,West Singhbhum,Jareikela,Team observed suspicious digging activity near Jareikela,0.89,HIGH,0.95,TRUE_SIGNAL,True
2023-01-11 15:58:00,2023-01-11,HUMINT,AST-WES-283,West Singhbhum,Goilkera,Villager reports hearing sounds in forest near Saranda,0.53,MEDIUM,0.95,NOISE,True
2023-01-11 03:23:00,2023-01-11,HUMINT,AST-WES-810,West Singhbhum,Tonto,Source reports no unusual activity in Chaibasa,0.63,MEDIUM,0.95,NOISE,True
2023-01-11 08:23:00,2023-01-11,PATROL,ROP-WES-154,West Singhbhum,Jareikela,Report of wire/cable remnants found near Goilkera,0.91,HIGH,0.95,TRUE_SIGNAL,True
2023-01-11 05:34:00,2023-01-11,PATROL,PTL-WES-713,West Singhbhum,Saranda,Routine patrol in Saranda - no incidents,0.58,HIGH,0.95,NOISE,True
2023-01-11 04:33:00,2023-01-11,OSINT,SOC-WES-113,West Singhbhum,Saranda,Routine weather updates for Saranda region,0.47,HIGH,0.95,NOISE,True
2023-01-11 14:58:00,2023-01-11,SIGINT,SIG-WES-527,West Singhbhum,Chaibasa,Signal intelligence indicates command coordination for Goilkera,0.89,MEDIUM,0.95,TRUE_SIGNAL,True
2023-01-11 22:19:00,2023-01-11,HUMINT,INF-WES-276,West Singhbhum,Chaibasa,Informant reports unusual movement of 7 individuals near Jareikela,0.89,MEDIUM,0.95,TRUE_SIGNAL,True
2023-01-11 00:49:00,2023-01-11,PATROL,PTL-WES-179,West Singhbhum,Jareikela,Team observed suspicious digging activity near Goilkera,0.65,HIGH,0.95,TRUE_SIGNAL,True
2023-01-11 03:50:00,2023-01-11,PATROL,PTL-WES-872,West Singhbhum,Chaibasa,Route reconnaissance found disturbed soil on Chaibasa road,0.62,HIGH,0.95,TRUE_SIGNAL,True
2023-01-11 05:54:00,2023-01-11,OSINT,MED-WES-460,West Singhbhum,Tonto,Local news reports increased bandh calls in Goilkera region,0.9,LOW,0.95,TRUE_SIGNAL,True
2023-01-11 03:59:00,2023-01-11,PATROL,PTL-WES-842,West Singhbhum,Goilkera,Route reconnaissance found disturbed soil on Chaibasa road,0.94,HIGH,0.95,TRUE_SIGNAL,True
2023-01-11 16:14:00,2023-01-11,OSINT,NEW-WES-319,West Singhbhum,Jareikela,Social media discusses local politics in Saranda,0.62,LOW,0.95,NOISE,True
2023-01-11 10:31:00,2023-01-11,HUMINT,HUM-WES-184,West Singhbhum,Chaibasa,Source claims attack planned for Bijapur (redirect attempt),0.7,MEDIUM,0.95,DECEPTION,True
2023-01-11 15:43:00,2023-01-11,SIGINT,SIG-WES-961,West Singhbhum,Saranda,Intercepted message mentions security force patrol schedule,0.94,HIGH,0.95,TRUE_SIGNAL,True
2023-01-11 05:04:00,2023-01-11,HUMINT,HUM-WES-859,West Singhbhum,Saranda,Contact claims dismantled IED found in Dantewada (false),0.46,HIGH,0.95,DECEPTION,True
2023-01-11 20:25:00,2023-01-11,OSINT,MED-WES-874,West Singhbhum,Saranda,News reports villagers fleeing Jareikela area,0.7,MEDIUM,0.95,TRUE_SIGNAL,True
2023-01-11 04:01:00,2023-01-11,SIGINT,INT-WES-743,West Singhbhum,Chaibasa,Communication burst detected from Jareikela forest coordinates,0.64,HIGH,0.95,TRUE_SIGNAL,True
2023-01-11 16:49:00,2023-01-11,PATROL,PTL-WES-776,West Singhbhum,Jareikela,Area domination in Chaibasa sector completed without incident,0.35,MEDIUM,0.95,NOISE,True
2023-01-11 12:28:00,2023-01-11,PATROL,DOM-WES-221,West Singhbhum,Saranda,Team reports hostile atmosphere from villagers near Jareikela,0.93,HIGH,0.95,TRUE_SIGNAL,True
2023-01-11 03:36:00,2023-01-11,OSINT,NEW-WES-599,West Singhbhum,Jareikela,Social media post warns travelers to avoid Chaibasa area,0.77,HIGH,0.95,TRUE_SIGNAL,True
2023-01-11 21:22:00,2023-01-11,PATROL,DOM-WES-731,West Singhbhum,Saranda,Team reports hostile atmosphere from villagers near Jareikela,0.69,HIGH,0.95,TRUE_SIGNAL,True
2023-01-11 11:03:00,2023-01-11,HUMINT,INF-WES-521,West Singhbhum,Goilkera,Informant reports unusual movement of 8 individuals near Goilkera,0.73,HIGH,0.95,TRUE_SIGNAL,True
2023-01-11 21:55:00,2023-01-11,HUMINT,HUM-WES-571,West Singhbhum,Jareikela,Asset unable to confirm any suspicious movement near Chaibasa,0.28,HIGH,0.95,NOISE,True
2023-01-11 15:06:00,2023-01-11,SIGINT,SIG-WES-927,West Singhbhum,Goilkera,No significant signal activity in Chaibasa sector,0.39,HIGH,0.95,NOISE,True
2023-01-11 17:13:00,2023-01-11,HUMINT,HUM-WES-960,West Singhbhum,Saranda,Source reports increased Maoist presence in Goilkera forest area,0.77,MEDIUM,0.95,TRUE_SIGNAL,True
2023-01-11 06:22:00,2023-01-11,HUMINT,AST-WES-537,West Singhbhum,Chaibasa,Asset indicates possible IED placement planned for Goilkera road,0.7,HIGH,0.95,TRUE_SIGNAL,True
2023-01-11 20:45:00,2023-01-11,PATROL,ROP-WES-119,West Singhbhum,Tonto,Report of wire/cable remnants found near Jareikela,0.69,HIGH,0.95,TRUE_SIGNAL,True
2023-01-11 04:47:00,2023-01-11,OSINT,SOC-WES-346,West Singhbhum,Saranda,Local news reports increased bandh calls in Jareikela region,0.78,HIGH,0.95,TRUE_SIGNAL,True
2023-01-11 03:09:00,2023-01-11,PATROL,DOM-WES-344,West Singhbhum,Goilkera,Route reconnaissance found disturbed soil on Goilkera road,0.69,MEDIUM,0.95,TRUE_SIGNAL,True
2023-01-11 04:01:00,2023-01-11,HUMINT,SRC-WES-379,West Singhbhum,Saranda,Informant mentions routine activity in Jareikela area,0.52,HIGH,0.95,NOISE,True
2023-01-11 02:57:00,2023-01-11,PATROL,QRT-WES-987,West Singhbhum,Jareikela,Team observed suspicious digging activity near Chaibasa,0.9,HIGH,0.95,TRUE_SIGNAL,True
2023-01-11 02:15:00,2023-01-11,OSINT,MED-WES-608,West Singhbhum,Tonto,General news about development activities in Jareikela,0.46,MEDIUM,0.95,NOISE,True
2023-01-11 14:26:00,2023-01-11,HUMINT,SRC-WES-381,West Singhbhum,Saranda,Informant mentions routine activity in Tonto area,0.31,HIGH,0.95,NOISE,True
2023-01-11 15:45:00,2023-01-11,OSINT,SOC-WES-471,West Singhbhum,Saranda,News reports villagers fleeing Saranda area,0.84,LOW,0.95,TRUE_SIGNAL,True
2023-01-11 07:54:00,2023-01-11,PATROL,PTL-WES-647,West Singhbhum,Jareikela,Patrol reports fresh tracks of 7 individuals near Chaibasa,0.82,MEDIUM,0.95,TRUE_SIGNAL,True
2023-01-11 10:56:00,2023-01-11,SIGINT,ELT-WES-746,West Singhbhum,Jareikela,No significant signal activity in Saranda sector,0.31,MEDIUM,0.95,NOISE,True
2023-01-11 05:44:00,2023-01-11,PATROL,PTL-WES-944,West Singhbhum,Saranda,Route reconnaissance found disturbed soil on Jareikela road,0.85,MEDIUM,0.95,TRUE_SIGNAL,True
2023-01-11 12:12:00,2023-01-11,SIGINT,INT-WES-103,West Singhbhum,Saranda,Signal intelligence indicates command coordination for Jareikela,0.82,MEDIUM,0.95,TRUE_SIGNAL,True
2023-01-11 05:43:00,2023-01-11,HUMINT,SRC-WES-366,West Singhbhum,Tonto,Asset reports meeting of 12 suspected cadres near Goilkera,0.76,MEDIUM,0.95,TRUE_SIGNAL,True
2023-01-11 00:59:00,2023-01-11,PATROL,ROP-WES-121,West Singhbhum,Tonto,Routine patrol in Chaibasa - no incidents,0.64,LOW,0.95,NOISE,True
2023-01-11 02:23:00,2023-01-11,PATROL,QRT-WES-252,West Singhbhum,Goilkera,Route reconnaissance found disturbed soil on Jareikela road,0.74,HIGH,0.95,TRUE_SIGNAL,True
2023-01-11 08:18:00,2023-01-11,OSINT,SOC-WES-982,West Singhbhum,Jareikela,Social media shows photos of pamphleteering in Tonto,0.64,MEDIUM,0.95,TRUE_SIGNAL,True
2023-01-11 08:15:00,2023-01-11,SIGINT,SIG-WES-397,West Singhbhum,Tonto,Communication pattern shows coordination between Tonto groups,0.66,MEDIUM,0.95,TRUE_SIGNAL,True
2023-01-11 12:45:00,2023-01-11,SIGINT,INT-WES-830,West Singhbhum,Jareikela,Encrypted traffic spike from known Maoist frequency in Chaibasa,0.94,HIGH,0.95,TRUE_SIGNAL,True
2023-01-11 08:32:00,2023-01-11,PATROL,PTL-WES-105,West Singhbhum,Tonto,Route reconnaissance found disturbed soil on Tonto road,0.76,HIGH,0.95,TRUE_SIGNAL,True
2023-01-11 14:08:00,2023-01-11,SIGINT,COM-WES-998,West Singhbhum,Chaibasa,Suspected false flag communication mentioning Bijapur,0.47,HIGH,0.95,DECEPTION,True
2023-01-11 11:59:00,2023-01-11,HUMINT,INF-WES-865,West Singhbhum,Jareikela,Asset reports meeting of 8 suspected cadres near Saranda,0.77,LOW,0.95,TRUE_SIGNAL,True
2023-01-11 21:40:00,2023-01-11,HUMINT,SRC-WES-669,West Singhbhum,Jareikela,Asset unable to confirm any suspicious movement near Saranda,0.57,HIGH,0.95,NOISE,True
2023-01-11 14:22:00,2023-01-11,HUMINT,AST-WES-141,West Singhbhum,Tonto,Reliable source warns of planned attack on camp in Goilkera,0.85,HIGH,0.95,TRUE_SIGNAL,True
2023-01-11 21:37:00,2023-01-11,SIGINT,COM-WES-676,West Singhbhum,Goilkera,Voice intercept references 'action' on coming days,0.66,HIGH,0.95,TRUE_SIGNAL,True
2023-01-11 11:37:00,2023-01-11,SIGINT,SIG-WES-503,West Singhbhum,Chaibasa,Deliberate disinformation broadcast about Bijapur,0.75,HIGH,0.95,DECEPTION,True
2023-01-11 23:46:00,2023-01-11,PATROL,DOM-WES-432,West Singhbhum,Tonto,Route reconnaissance found disturbed soil on Jareikela road,0.72,HIGH,0.95,TRUE_SIGNAL,True
2023-01-11 12:05:00,2023-01-11,HUMINT,SRC-WES-889,West Singhbhum,Chaibasa,Informant mentions routine activity in Saranda area,0.25,HIGH,0.95,NOISE,True
2023-01-11 19:08:00,2023-01-11,OSINT,MED-WES-801,West Singhbhum,Saranda,WhatsApp forward warns of 'danger' on Saranda road,0.88,MEDIUM,0.95,TRUE_SIGNAL,True
2023-01-11 13:51:00,2023-01-11,PATROL,PTL-WES-874,West Singhbhum,Saranda,Road opening party cleared Goilkera route - normal,0.33,MEDIUM,0.95,NOISE,True
2023-01-11 16:40:00,2023-01-11,PATROL,ROP-WES-607,West Singhbhum,Tonto,Patrol found recently cut vegetation near Chaibasa path,0.84,MEDIUM,0.95,TRUE_SIGNAL,True
2023-01-11 01:35:00,2023-01-11,HUMINT,INF-WES-682,West Singhbhum,Chaibasa,Source indicates possible IED materials being transported to Jareikela area,0.89,HIGH,0.95,TRUE_SIGNAL,True
2023-01-11 23:42:00,2023-01-11,OSINT,OSI-WES-216,West Singhbhum,Jareikela,News reports villagers fleeing Jareikela area,0.72,HIGH,0.95,TRUE_SIGNAL,True
2023-01-11 08:21:00,2023-01-11,HUMINT,AST-WES-738,West Singhbhum,Goilkera,Asset indicates possible IED placement planned for Chaibasa road,0.81,HIGH,0.95,TRUE_SIGNAL,True
2023-01-12 22:25:00,2023-01-12,HUMINT,AST-WES-571,West Singhbhum,Tonto,Informant observed reconnaissance activity near Chaibasa route,0.74,HIGH,0.95,TRUE_SIGNAL,True
2023-01-12 06:54:00,2023-01-12,PATROL,PTL-WES-812,West Singhbhum,Chaibasa,Unusual vehicle markings observed on Jareikela road,0.6,HIGH,0.95,TRUE_SIGNAL,True
2023-01-12 04:47:00,2023-01-12,HUMINT,HUM-WES-270,West Singhbhum,Jareikela,Villager reports hearing sounds in forest near Jareikela,0.27,HIGH,0.95,NOISE,True
2023-01-12 15:47:00,2023-01-12,OSINT,NEW-WES-525,West Singhbhum,Tonto,WhatsApp forward warns of 'danger' on Tonto road,0.62,HIGH,0.95,TRUE_SIGNAL,True
2023-01-12 18:20:00,2023-01-12,SIGINT,SIG-WES-532,West Singhbhum,Tonto,Intercepted message mentions security force patrol schedule,0.68,HIGH,0.95,TRUE_SIGNAL,True
2023-01-12 06:30:00,2023-01-12,HUMINT,INF-WES-843,West Singhbhum,Saranda,Source reports no unusual activity in Jareikela,0.55,HIGH,0.95,NOISE,True
2023-01-12 15:51:00,2023-01-12,SIGINT,COM-WES-915,West Singhbhum,Goilkera,Signal intelligence indicates command coordination for Tonto,0.94,MEDIUM,0.95,TRUE_SIGNAL,True
2023-01-12 09:15:00,2023-01-12,PATROL,DOM-WES-605,West Singhbhum,Goilkera,Route reconnaissance found disturbed soil on Jareikela road,0.81,HIGH,0.95,TRUE_SIGNAL,True
2023-01-12 02:21:00,2023-01-12,SIGINT,SIG-WES-926,West Singhbhum,Jareikela,Suspected false flag communication mentioning Narayanpur,0.73,MEDIUM,0.95,DECEPTION,True
2023-01-12 22:55:00,2023-01-12,HUMINT,SRC-WES-973,West Singhbhum,Tonto,Reliable source warns of planned attack on camp in Jareikela,0.87,HIGH,0.95,TRUE_SIGNAL,True
2023-01-12 17:02:00,2023-01-12,PATROL,PTL-WES-943,West Singhbhum,Tonto,Patrol reports fresh tracks of 15 individuals near Jareikela,0.87,MEDIUM,0.95,TRUE_SIGNAL,True
2023-01-12 20:23:00,2023-01-12,HUMINT,HUM-WES-257,West Singhbhum,Saranda,Reliable source warns of planned attack on camp in Saranda,0.87,HIGH,0.95,TRUE_SIGNAL,True
2023-01-12 05:05:00,2023-01-12,PATROL,QRT-WES-617,West Singhbhum,Saranda,Patrol noted absence of usual villagers on Jareikela route,0.89,HIGH,0.95,TRUE_SIGNAL,True
2023-01-12 16:50:00,2023-01-12,SIGINT,ELT-WES-569,West Singhbhum,Saranda,No significant signal activity in Goilkera sector,0.27,HIGH,0.95,NOISE,True
2023-01-12 12:48:00,2023-01-12,OSINT,NEW-WES-162,West Singhbhum,Chaibasa,Social media post warns travelers to avoid Tonto area,0.74,MEDIUM,0.95,TRUE_SIGNAL,True
2023-01-12 08:57:00,2023-01-12,PATROL,QRT-WES-108,West Singhbhum,Tonto,Patrol reports fresh tracks of 9 individuals near Tonto,0.85,HIGH,0.95,TRUE_SIGNAL,True
2023-01-12 06:56:00,2023-01-12,PATROL,DOM-WES-894,West Singhbhum,Saranda,Patrol found recently cut vegetation near Jareikela path,0.91,MEDIUM,0.95,TRUE_SIGNAL,True
2023-01-12 00:56:00,2023-01-12,HUMINT,SRC-WES-123,West Singhbhum,Tonto,Asset indicates possible IED placement planned for Goilkera road,0.78,MEDIUM,0.95,TRUE_SIGNAL,True
2023-01-12 20:07:00,2023-01-12,SIGINT,SIG-WES-148,West Singhbhum,Jareikela,Intercepted message mentions security force patrol schedule,0.69,HIGH,0.95,TRUE_SIGNAL,True
2023-01-12 12:33:00,2023-01-12,HUMINT,SRC-WES-831,West Singhbhum,Goilkera,Source reports no unusual activity in Saranda,0.35,MEDIUM,0.95,NOISE,True
2023-01-12 04:30:00,2023-01-12,HUMINT,HUM-WES-535,West Singhbhum,Goilkera,Reliable source warns of planned attack on convoy in Saranda,0.89,HIGH,0.95,TRUE_SIGNAL,True
2023-01-12 13:52:00,2023-01-12,SIGINT,ELT-WES-849,West Singhbhum,Goilkera,Communication burst detected from Tonto forest coordinates,0.95,MEDIUM,0.95,TRUE_SIGNAL,True
2023-01-12 19:54:00,2023-01-12,HUMINT,INF-WES-221,West Singhbhum,Jareikela,Contact reports unusual night movements in Goilkera village,0.77,MEDIUM,0.95,TRUE_SIGNAL,True
2023-01-12 04:09:00,2023-01-12,HUMINT,AST-WES-128,West Singhbhum,Tonto,Informant observed reconnaissance activity near Chaibasa route,0.95,HIGH,0.95,TRUE_SIGNAL,True
2023-01-12 15:36:00,2023-01-12,SIGINT,SIG-WES-527,West Singhbhum,Saranda,No significant signal activity in Saranda sector,0.26,HIGH,0.95,NOISE,True
2023-01-12 23:20:00,2023-01-12,SIGINT,INT-WES-987,West Singhbhum,Chaibasa,No significant signal activity in Jareikela sector,0.58,MEDIUM,0.95,NOISE,True
2023-01-12 02:55:00,2023-01-12,PATROL,QRT-WES-761,West Singhbhum,Goilkera,Patrol found recently cut vegetation near Jareikela path,0.94,MEDIUM,0.95,TRUE_SIGNAL,True
2023-01-12 16:12:00,2023-01-12,PATROL,PTL-WES-683,West Singhbhum,Jareikela,Report of wire/cable remnants found near Tonto,0.93,HIGH,0.95,TRUE_SIGNAL,True
2023-01-12 17:38:00,2023-01-12,SIGINT,ELT-WES-186,West Singhbhum,Saranda,Voice intercept references 'action' on soon,0.89,MEDIUM,0.95,TRUE_SIGNAL,True
2023-01-12 03:06:00,2023-01-12,SIGINT,COM-WES-193,West Singhbhum,Tonto,Intercepted communication mentions 'package' delivery to Saranda,0.9,HIGH,0.95,TRUE_SIGNAL,True
2023-01-12 22:03:00,2023-01-12,HUMINT,SRC-WES-127,West Singhbhum,Saranda,Informant observed reconnaissance activity near Chaibasa route,0.62,LOW,0.95,TRUE_SIGNAL,True
2023-01-12 16:48:00,2023-01-12,SIGINT,INT-WES-604,West Singhbhum,Tonto,Communication burst detected from Saranda forest coordinates,0.67,MEDIUM,0.95,TRUE_SIGNAL,True
2023-01-12 08:35:00,2023-01-12,SIGINT,INT-WES-119,West Singhbhum,Tonto,Intercepted communication mentions 'package' delivery to Saranda,0.77,HIGH,0.95,TRUE_SIGNAL,True
2023-01-12 07:34:00,2023-01-12,PATROL,ROP-WES-900,West Singhbhum,Jareikela,Team observed suspicious digging activity near Saranda,0.87,HIGH,0.95,TRUE_SIGNAL,True
2023-01-12 19:16:00,2023-01-12,OSINT,NEW-WES-379,West Singhbhum,Jareikela,Social media post warns travelers to avoid Chaibasa area,0.6,LOW,0.95,TRUE_SIGNAL,True
2023-01-12 04:46:00,2023-01-12,OSINT,OSI-WES-950,West Singhbhum,Tonto,General news about development activities in Tonto,0.35,HIGH,0.95,NOISE,True
2023-01-12 21:20:00,2023-01-12,OSINT,MED-WES-351,West Singhbhum,Saranda,General news about development activities in Tonto,0.69,MEDIUM,0.95,NOISE,True
2023-01-12 17:57:00,2023-01-12,HUMINT,SRC-WES-523,West Singhbhum,Jareikela,Asset indicates Maoists have left Chaibasa area permanently,0.4,HIGH,0.95,DECEPTION,True
2023-01-12 05:53:00,2023-01-12,PATROL,QRT-WES-496,West Singhbhum,Chaibasa,Route reconnaissance found disturbed soil on Tonto road,0.72,MEDIUM,0.95,TRUE_SIGNAL,True
2023-01-12 19:40:00,2023-01-12,HUMINT,SRC-WES-192,West Singhbhum,Saranda,Reliable source warns of planned attack on patrol in Jareikela,0.84,MEDIUM,0.95,TRUE_SIGNAL,True
2023-01-12 08:36:00,2023-01-12,PATROL,DOM-WES-213,West Singhbhum,Tonto,Team reports hostile atmosphere from villagers near Saranda,0.6,LOW,0.95,TRUE_SIGNAL,True
2023-01-12 23:50:00,2023-01-12,SIGINT,INT-WES-635,West Singhbhum,Saranda,Voice intercept references 'action' on soon,0.69,HIGH,0.95,TRUE_SIGNAL,True
2023-01-12 10:27:00,2023-01-12,HUMINT,HUM-WES-974,West Singhbhum,Jareikela,Asset unable to confirm any suspicious movement near Tonto,0.67,MEDIUM,0.95,NOISE,True
2023-01-12 00:25:00,2023-01-12,HUMINT,AST-WES-423,West Singhbhum,Goilkera,Source reports no unusual activity in Jareikela,0.22,LOW,0.95,NOISE,True
2023-01-12 15:27:00,2023-01-12,HUMINT,HUM-WES-128,West Singhbhum,Chaibasa,Unconfirmed report of strangers seen near Goilkera,0.28,HIGH,0.95,NOISE,True
2023-01-12 07:04:00,2023-01-12,SIGINT,COM-WES-632,West Singhbhum,Tonto,Signal intelligence indicates command coordination for Saranda,0.94,MEDIUM,0.95,TRUE_SIGNAL,True
2023-01-12 04:03:00,2023-01-12,PATROL,PTL-WES-901,West Singhbhum,Jareikela,Road opening party cleared Jareikela route - normal,0.39,MEDIUM,0.95,NOISE,True
2023-01-12 13:14:00,2023-01-12,HUMINT,HUM-WES-732,West Singhbhum,Tonto,Asset indicates possible IED placement planned for Chaibasa road,0.7,HIGH,0.95,TRUE_SIGNAL,True
2023-01-12 16:21:00,2023-01-12,PATROL,PTL-WES-564,West Singhbhum,Tonto,Team reports hostile atmosphere from villagers near Jareikela,0.72,LOW,0.95,TRUE_SIGNAL,True
2023-01-12 07:08:00,2023-01-12,HUMINT,AST-WES-290,West Singhbhum,Chaibasa,Source indicates possible IED materials being transported to Tonto area,0.72,HIGH,0.95,TRUE_SIGNAL,True
2023-01-12 00:33:00,2023-01-12,HUMINT,INF-WES-477,West Singhbhum,Tonto,Asset indicates possible IED placement planned for Tonto road,0.76,MEDIUM,0.95,TRUE_SIGNAL,True
2023-01-12 02:21:00,2023-01-12,PATROL,ROP-WES-904,West Singhbhum,Goilkera,Patrol noted absence of usual villagers on Tonto route,0.94,MEDIUM,0.95,TRUE_SIGNAL,True
2023-01-12 01:31:00,2023-01-12,PATROL,DOM-WES-997,West Singhbhum,Goilkera,Team reports hostile atmosphere from villagers near Tonto,0.75,HIGH,0.95,TRUE_SIGNAL,True
2023-01-12 23:24:00,2023-01-12,OSINT,MED-WES-926,West Singhbhum,Goilkera,Routine weather updates for Goilkera region,0.44,MEDIUM,0.95,NOISE,True
2023-01-12 20:37:00,2023-01-12,SIGINT,ELT-WES-299,West Singhbhum,Saranda,Routine communication intercepted from Saranda area,0.48,HIGH,0.95,NOISE,True
2023-01-12 00:11:00,2023-01-12,HUMINT,SRC-WES-300,West Singhbhum,Saranda,Reliable source warns of planned attack on camp in Saranda,0.72,HIGH,0.95,TRUE_SIGNAL,True
2023-01-12 11:42:00,2023-01-12,OSINT,SOC-WES-478,West Singhbhum,Goilkera,Social media shows photos of pamphleteering in Goilkera,0.93,HIGH,0.95,TRUE_SIGNAL,True
2023-01-12 19:27:00,2023-01-12,OSINT,MED-WES-425,West Singhbhum,Goilkera,Fake news spreading about security operations in Bijapur,0.48,HIGH,0.95,DECEPTION,True
2023-01-12 04:54:00,2023-01-12,OSINT,MED-WES-993,West Singhbhum,Tonto,Routine weather updates for Goilkera region,0.32,MEDIUM,0.95,NOISE,True
2023-01-12 16:29:00,2023-01-12,OSINT,MED-WES-610,West Singhbhum,Goilkera,General news about development activities in Chaibasa,0.45,MEDIUM,0.95,NOISE,True
2023-01-12 07:25:00,2023-01-12,HUMINT,AST-WES-983,West Singhbhum,Goilkera,Contact reports unusual night movements in Jareikela village,0.67,MEDIUM,0.95,TRUE_SIGNAL,True
2023-01-12 18:02:00,2023-01-12,HUMINT,INF-WES-335,West Singhbhum,Jareikela,Asset unable to confirm any suspicious movement near Goilkera,0.58,HIGH,0.95,NOISE,True
2023-01-12 07:16:00,2023-01-12,SIGINT,INT-WES-552,West Singhbhum,Chaibasa,Encrypted traffic spike from known Maoist frequency in Jareikela,0.71,HIGH,0.95,TRUE_SIGNAL,True
2023-01-13 21:21:00,2023-01-13,SIGINT,COM-WES-301,West Singhbhum,Saranda,Increased radio chatter detected in Saranda sector,0.73,HIGH,0.95,TRUE_SIGNAL,True
2023-01-13 12:25:00,2023-01-13,HUMINT,INF-WES-901,West Singhbhum,Tonto,Informant mentions routine activity in Goilkera area,0.59,HIGH,0.95,NOISE,True
2023-01-13 14:21:00,2023-01-13,PATROL,DOM-WES-839,West Singhbhum,Chaibasa,Team observed suspicious digging activity near Jareikela,0.68,HIGH,0.95,TRUE_SIGNAL,True
2023-01-13 00:31:00,2023-01-13,HUMINT,INF-WES-855,West Singhbhum,Saranda,Asset indicates possible IED placement planned for Goilkera road,0.65,MEDIUM,0.95,TRUE_SIGNAL,True
2023-01-13 20:51:00,2023-01-13,HUMINT,INF-WES-681,West Singhbhum,Tonto,Asset indicates possible IED placement planned for Tonto road,0.92,HIGH,0.95,TRUE_SIGNAL,True
2023-01-13 09:05:00,2023-01-13,OSINT,NEW-WES-754,West Singhbhum,Goilkera,WhatsApp forward warns of 'danger' on Jareikela road,0.67,HIGH,0.95,TRUE_SIGNAL,True
2023-01-13 07:18:00,2023-01-13,HUMINT,INF-WES-310,West Singhbhum,Tonto,Informant reports unusual movement of 3 individuals near Tonto,0.62,LOW,0.95,TRUE_SIGNAL,True
2023-01-13 23:04:00,2023-01-13,HUMINT,AST-WES-589,West Singhbhum,Jareikela,Informant reports unusual movement of 9 individuals near Goilkera,0.95,HIGH,0.95,TRUE_SIGNAL,True
2023-01-13 22:43:00,2023-01-13,OSINT,SOC-WES-614,West Singhbhum,Jareikela,General news about development activities in Goilkera,0.5,LOW,0.95,NOISE,True
2023-01-13 18:02:00,2023-01-13,HUMINT,AST-WES-573,West Singhbhum,Chaibasa,Asset reports meeting of 9 suspected cadres near Jareikela,0.92,MEDIUM,0.95,TRUE_SIGNAL,True
2023-01-13 12:58:00,2023-01-13,HUMINT,AST-WES-568,West Singhbhum,Goilkera,Source reports no unusual activity in Saranda,0.32,MEDIUM,0.95,NOISE,True
2023-01-13 13:48:00,2023-01-13,PATROL,ROP-WES-605,West Singhbhum,Tonto,Patrol reports fresh tracks of 7 individuals near Goilkera,0.84,MEDIUM,0.95,TRUE_SIGNAL,True
2023-01-13 02:40:00,2023-01-13,HUMINT,AST-WES-127,West Singhbhum,Jareikela,Source indicates possible IED materials being transported to Tonto area,0.69,HIGH,0.95,TRUE_SIGNAL,True
2023-01-13 14:04:00,2023-01-13,SIGINT,ELT-WES-596,West Singhbhum,Chaibasa,Routine communication intercepted from Jareikela area,0.55,HIGH,0.95,NOISE,True
2023-01-13 03:34:00,2023-01-13,SIGINT,INT-WES-401,West Singhbhum,Jareikela,Encrypted traffic spike from known Maoist frequency in Goilkera,0.89,MEDIUM,0.95,TRUE_SIGNAL,True
2023-01-13 22:03:00,2023-01-13,HUMINT,SRC-WES-552,West Singhbhum,Tonto,Unconfirmed report of strangers seen near Saranda,0.31,HIGH,0.95,NOISE,True
2023-01-13 11:58:00,2023-01-13,PATROL,ROP-WES-355,West Singhbhum,Goilkera,Route reconnaissance found disturbed soil on Jareikela road,0.62,HIGH,0.95,TRUE_SIGNAL,True
2023-01-13 05:02:00,2023-01-13,HUMINT,SRC-WES-841,West Singhbhum,Jareikela,Informant reports unusual movement of 6 individuals near Chaibasa,0.94,HIGH,0.95,TRUE_SIGNAL,True
2023-01-13 11:20:00,2023-01-13,SIGINT,INT-WES-208,West Singhbhum,Goilkera,No significant signal activity in Tonto sector,0.67,HIGH,0.95,NOISE,True
2023-01-13 02:56:00,2023-01-13,HUMINT,INF-WES-144,West Singhbhum,Goilkera,Unconfirmed report of strangers seen near Jareikela,0.53,HIGH,0.95,NOISE,True
2023-01-13 05:40:00,2023-01-13,SIGINT,INT-WES-440,West Singhbhum,Saranda,No significant signal activity in Chaibasa sector,0.69,MEDIUM,0.95,NOISE,True
2023-01-13 00:39:00,2023-01-13,OSINT,OSI-WES-338,West Singhbhum,Chaibasa,General news about development activities in Saranda,0.46,MEDIUM,0.95,NOISE,True
2023-01-13 20:02:00,2023-01-13,HUMINT,AST-WES-309,West Singhbhum,Goilkera,Villager reports hearing sounds in forest near Tonto,0.45,HIGH,0.95,NOISE,True
2023-01-13 00:14:00,2023-01-13,OSINT,MED-WES-868,West Singhbhum,Saranda,WhatsApp forward warns of 'danger' on Saranda road,0.78,LOW,0.95,TRUE_SIGNAL,True
